HashCommit, Date, Project Name, Package Name, Type Name, Method Name, LOC, CC, PC
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,popTypeVariables,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,emit,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,emit,3,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,emit,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,emit,77,21,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,emitWrappingSpace,4,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,extractMemberName,9,3,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,emitStaticImportMember,13,4,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,emitLiteral,17,4,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,lookupName,26,7,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,importableType,14,4,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,resolve,14,5,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,stackClassName,7,2,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,emitAndIndent,33,10,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,emitIndentation,5,2,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,suggestedImports,5,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,add,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,remove,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,CodeWriter,contains,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Multiset,add,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Multiset,remove,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Multiset,contains,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,FieldSpec,8,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,hasModifier,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,emit,11,2,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,equals,6,4,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,hashCode,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,toString,11,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,builder,5,1,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,builder,3,1,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,toBuilder,8,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,Builder,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,addJavadoc,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,addJavadoc,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,addAnnotations,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,addAnnotation,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,addAnnotation,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,addAnnotation,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,addModifiers,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,initializer,3,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,initializer,5,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,FieldSpec,build,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,Builder,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addJavadoc,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addJavadoc,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addAnnotations,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addAnnotation,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addAnnotation,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addAnnotation,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addModifiers,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,initializer,3,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,initializer,5,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,build,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,append,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,append,3,1,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,append,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,JavaFile,11,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,fillAlwaysQualifiedNames,6,2,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,writeTo,7,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,writeTo,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,writeTo,3,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,writeToPath,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,writeToPath,15,3,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,writeTo,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,writeToFile,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,writeTo,16,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,emit,29,8,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,equals,6,4,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,hashCode,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,toString,10,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,toJavaFileObject,16,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,getCharContent,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,openInputStream,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,getLastModified,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,builder,5,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,toBuilder,7,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,Builder,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,addFileComment,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,addStaticImport,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,addStaticImport,3,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,addStaticImport,10,2,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,skipJavaLangImports,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,indent,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,JavaFile,build,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,Builder,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addFileComment,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addStaticImport,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addStaticImport,3,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,addStaticImport,10,2,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,skipJavaLangImports,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,indent,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,Builder,build,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,LineWrapper,6,1,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,lastChar,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,append,16,4,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,wrappingSpace,7,3,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,zeroWidthSpace,7,4,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,close,4,2,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,flush,23,5,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,RecordingAppendable,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,append,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,append,4,1,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,LineWrapper,append,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,RecordingAppendable,RecordingAppendable,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,RecordingAppendable,append,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,RecordingAppendable,append,4,1,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,RecordingAppendable,append,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,MethodSpec,16,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,lastParameterIsArray,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,emit,51,11,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,javadocWithParameters,12,4,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,hasModifier,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,isConstructor,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,equals,6,4,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,hashCode,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,toString,11,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,methodBuilder,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,constructorBuilder,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,overriding,29,5,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,overriding,18,3,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,toBuilder,14,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,Builder,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,setName,7,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addJavadoc,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addJavadoc,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addAnnotations,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addAnnotation,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addAnnotation,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addAnnotation,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addModifiers,5,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addModifiers,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addTypeVariables,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addTypeVariable,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,returns,5,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,returns,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addParameters,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addParameter,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addParameter,3,1,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addParameter,3,1,3
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,varargs,3,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,varargs,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addExceptions,7,2,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addException,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addException,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addCode,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addNamedCode,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addCode,4,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,addComment,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,defaultValue,3,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,defaultValue,5,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,beginControlFlow,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,beginControlFlow,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,nextControlFlow,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,nextControlFlow,3,1,1
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,endControlFlow,4,1,0
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,endControlFlow,4,1,2
ebb7d3ce593d9ae587e120f8a1e566555f9e074b,Thu Jun 18 21:21:06 CEST 2020,javapoet-clone4,com.squareup.javapoet,MethodSpec,endControlFlow,3,1,1
